year,label,can_nam_dem,can_par_aff_dem,can_inc_cha_ope_sea_dem,ind_con_dem,tot_con_dem,tot_rec_dem,tot_dis_dem,cas_on_han_beg_of_per_dem,cas_on_han_clo_of_per_dem,tot_rec_final_dem,can_nam_gop,can_par_aff_gop,can_inc_cha_ope_sea_gop,per_dem,per_gop,ind_con_gop,tot_con_gop,tot_rec_gop,tot_dis_gop,cas_on_han_beg_of_per_gop,cas_on_han_clo_of_per_gop,tot_rec_final_gop,gopwin,population,income,homeval,rentval,gopvi,density,white,gop_cash_adv_beg,gop_cash_adv_end,urb_cat,seat_stat_gop,inc_gop,gop_fund_adv
2014,WI-2,"Pocan, Mark",DEM,0,74878.01,167387.69,167821.85,98676.18,233354.22,302499.89,1031013.51,"Theron, Daniel Peter",REP,1,68.5,31.5,2643.0,6143.0,6143.0,5754.66,2904.14,3292.48,28223.14,0,728000,57143,185951,857,-17,160,0.874494505,-230450,-299207,2,CHALLENGER,0,-161678
2014,FL-2,"Graham, Gwen",DEM,1,435499.85,563409.04,563575.83,403337.09,1414282.06,1574520.8,3695748.95,"Southerland, William Steve Ii",REP,0,50.4,49.6,189674.94,421345.31,431405.79,220131.2,1183474.23,1394748.82,2941798.27,0,706059,43286,162197,862,6,81,0.69427909,-230807,-179771,2,INCUMBENT,1,-132170
2012,OH-13,"Ryan, Timothy",DEM,0,24020.0,80036.53,80036.53,88750.04,241281.28,232567.77,991384.96,"Agana, Marisha Guzman",REP,1,72.5,27.5,4718.61,4718.61,4718.61,9726.41,9231.66,4223.86,52893.51,0,721145,40827,191791,661,-11,806,0.838902024,-232049,-228343,1,CHALLENGER,0,-75317
2012,CA-7,"Bera, Amerish",DEM,1,230207.12,335783.15,337760.43,61698.58,1163103.12,1439164.97,3664781.6,"Lungren, Daniel E.",REP,0,50.8,49.2,126661.9,286611.9,292761.9,66432.45,930380.35,1156709.8,2702536.36,0,717509,62006,158930,1086,0,1307,0.652351399,-232722,-282455,0,INCUMBENT,1,-44998
2012,NH-2,"Kuster, Ann Mclane",DEM,1,390789.1,483582.3,483582.3,222319.46,1033498.63,1294761.47,3161003.98,"Bass, Charles F.",REP,0,50.2,45.1,97219.0,261445.1,271605.61,149231.22,790416.35,912790.74,2066087.83,0,660163,64209,185296,946,-3,101,0.938336441,-243082,-381970,2,INCUMBENT,1,-211976
2012,NV-1,"Titus, Dina",DEM,2,48284.59,106534.59,106534.59,82082.8,345810.02,370261.81,1273980.63,"Edwards, Christopher",REP,2,63.5,31.6,1370.0,1370.0,1370.0,12582.07,102647.8,91435.73,183671.0,0,666665,37860,100237,839,-14,6379,0.618838547,-243162,-278826,0,OPEN,0,-105164
2012,CA-12,"Pelosi, Nancy",DEM,0,63575.74,245575.74,294575.74,197022.55,313143.83,410697.02,2305144.47,"Dennis, John",REP,1,84.9,15.1,67387.41,67387.41,67387.41,7986.83,68475.11,127875.69,531463.04,0,718664,73940,104135,1473,-34,18441,0.516477798,-244668,-282821,0,CHALLENGER,0,-227188
2012,MI-12,"Dingell, John D. Mr.",DEM,0,110450.0,297085.12,297434.46,102761.78,245235.53,439908.21,1444696.44,"Kallgren, Cynthia",REP,1,67.9,29.0,6265.0,6599.0,7599.0,4580.0,0.0,3018.0,22630.22,0,706046,50651,173086,864,-15,1751,0.796326302,-245235,-436890,0,CHALLENGER,0,-289835
2012,MA-3,"Tsongas, Nicola S",DEM,0,249846.61,308246.61,308246.61,219418.66,316473.43,405301.38,1606981.65,"Golnik, Jonathan A",REP,1,65.9,34.1,61739.43,61739.43,61739.43,67148.23,65702.71,60293.91,248685.93,0,739063,66579,173860,991,-6,975,0.768490643,-250770,-345007,1,CHALLENGER,0,-246507
2014,CA-37,"Bass, Karen",DEM,0,77411.37,137411.37,137611.37,97291.81,253332.81,293652.37,1045813.42,"King, R Adam",REP,1,83.9,16.1,11360.0,11360.0,11360.0,8747.53,0.0,2612.47,14585.0,0,723385,48752,93252,1234,-34,13090,0.401859314,-253332,-291039,0,CHALLENGER,0,-126251
2014,CA-53,"Davis, Susan",DEM,0,26495.0,71504.1,71504.1,21518.3,270380.22,320366.02,610238.34,"Wilske, Larry Albert",REP,1,58.7,41.3,5575.0,6575.0,111575.0,19517.49,14853.66,106911.17,203567.91,0,731722,60851,130155,1223,-10,5402,0.661134967,-255526,-213454,0,CHALLENGER,0,40070
2012,MI-5,"Kildee, Daniel T",DEM,2,55015.0,116765.0,116776.79,80880.66,264106.77,300002.9,721597.71,"Slezak, James",REP,2,65.0,31.4,150.0,150.0,150.0,5290.45,6972.83,1832.38,57221.06,0,695505,40286,198113,680,-10,296,0.776878671,-257133,-298170,2,OPEN,0,-116626
2014,AR-4,"Witt, James Lee",DEM,2,99836.09,168045.09,168045.09,113785.58,341478.54,395738.05,1189666.78,"Westerman, Bruce Mr.",REP,2,42.6,53.7,156129.99,183854.59,187332.01,91353.5,83295.47,179273.98,1047441.15,1,725988,35810,196165,607,15,32,0.750326452,-258183,-216464,2,OPEN,0,19286
2012,TX-20,"Castro, Joaquin Mr.",DEM,2,15082.62,138082.62,138082.62,65966.44,265984.91,338101.09,1499022.55,"Rosa, David L",REP,2,64.0,33.4,7887.03,7887.03,7924.85,8783.32,1791.83,933.36,54801.71,0,730585,45169,136485,817,-6,3658,0.781436794,-264193,-337167,0,OPEN,0,-130157
2012,NY-21,"Owens, William",DEM,0,55567.0,161815.35,163174.29,22648.05,752994.89,893521.13,1997478.15,"Doheny, Matthew",REP,1,50.3,48.1,91618.73,113118.73,117905.69,80179.27,482876.76,520603.18,2449689.69,0,720207,49966,194393,789,0,47,0.922284843,-270118,-372917,2,CHALLENGER,0,-45268
2014,TX-18,"Lee, Sheila Jackson",DEM,0,0.0,6500.0,6500.0,37579.28,276542.61,245463.33,436661.0,"Seibert, Sean",REP,1,71.8,24.8,263.0,263.0,263.0,1783.74,2902.94,1382.2,3738.0,0,727976,39432,119981,795,-24,3095,0.462125125,-273639,-244081,0,CHALLENGER,0,-6237
2014,CA-32,"Napolitano, Grace",DEM,0,14500.0,70250.0,70276.79,18258.84,289457.97,341475.92,347168.21,"Alas, Arturo E Iii",REP,1,59.3,40.7,1093.0,1093.0,1093.0,3482.8,10590.1,8200.3,61019.64,0,706556,57940,116842,1221,-12,5687,0.515483557,-278867,-333275,0,CHALLENGER,0,-69183
2012,CA-32,"Napolitano, Grace",DEM,0,3795.83,59471.14,59471.14,40086.09,288286.34,307671.39,540770.26,"Miller, David Lawrence",REP,1,64.9,35.1,3850.0,3855.0,3855.0,2934.57,220.85,1141.28,48913.93,0,706556,57940,116842,1221,-12,5687,0.515483557,-288065,-306530,0,CHALLENGER,0,-55616
2014,IA-4,"Mowrer, Jim",DEM,1,216383.04,270798.8,270798.8,71210.15,514945.87,714534.52,2172730.89,"King, Steve Mr.",REP,0,38.3,61.7,234947.48,325247.48,325358.56,106216.62,223530.98,442672.92,2000377.86,1,760341,47931,222619,608,5,33,0.931870043,-291414,-271861,2,INCUMBENT,1,54559
2014,ME-1,"Pingree, Chellie M",DEM,0,24050.0,40547.5,40549.22,20106.11,293076.57,313519.68,435540.05,"Misiuk, Isaac James",REP,1,60.3,30.7,1230.0,1230.0,1230.0,1437.3,1495.64,1288.34,20940.7,0,668113,53117,194974,856,-9,203,0.946366857,-291580,-312231,2,CHALLENGER,0,-39319
2012,GA-2,"Bishop, Sanford D Jr",DEM,0,65030.0,160780.0,160780.0,161744.99,303471.42,302506.43,1290956.0,"House, John M",REP,1,63.7,36.3,34217.45,34217.45,39554.5,41140.7,11715.94,10129.74,169482.39,0,696833,33333,141602,677,-6,72,0.435483107,-291755,-292376,2,CHALLENGER,0,-121225
2014,NH-1,"Shea-Porter, Carol",DEM,0,156369.04,219316.63,219316.63,120900.94,515897.95,614313.64,1710601.66,"Guinta, Frank",REP,1,48.2,51.8,92487.5,131987.5,131987.5,99771.5,219907.67,252123.67,1245868.72,1,660887,65116,181821,1009,1,268,0.938650632,-295990,-362189,2,CHALLENGER,0,-87329
2014,TX-15,"Hinojosa, Ruben E.",DEM,0,0.0,37500.0,37695.65,59417.78,316882.6,295160.47,496824.74,"Zamora, Eddie",REP,1,54.2,43.1,20300.0,20300.0,20300.0,23954.77,10224.01,6569.24,124871.65,0,724868,39266,142655,671,-5,92,0.897095747,-306658,-288591,2,CHALLENGER,0,-17395
2014,GA-2,"Bishop, Sanford D Jr",DEM,0,18100.0,99800.0,99800.0,109592.39,319954.18,310161.79,1226049.07,"Duke, Gregory Paul",REP,1,59.1,40.9,1029.0,1279.0,1279.0,1199.99,1762.92,1841.93,16804.0,0,696833,33333,141602,677,-6,72,0.435483107,-318191,-308319,2,CHALLENGER,0,-98521
2012,NY-25,"Slaughter, Louise M",DEM,0,179652.89,295802.89,295871.56,18668.03,688558.16,965761.69,2278708.56,"Brooks, Maggie",REP,1,57.2,42.8,235685.0,335060.0,335103.57,30552.17,367582.72,672134.12,1464442.01,0,721731,51226,182246,810,-7,1414,0.752012869,-320975,-293627,0,CHALLENGER,0,39232
2012,CO-2,"Polis, Jared",DEM,0,34394.2,59470.46,59502.94,47137.73,335059.79,347425.0,1149923.96,"Lundberg, Kevin",REP,1,56.0,38.6,9785.52,10785.52,10885.52,10040.14,13193.78,14039.16,282435.86,0,742337,66630,197092,1081,-8,98,0.90632287,-321866,-333385,2,CHALLENGER,0,-48617
2014,HI-1,"Takai, Kyle Mark",DEM,2,192378.58,211376.96,211746.32,179679.35,322026.44,354093.41,1884000.15,"Djou, Charles K",REP,2,51.9,48.1,416302.97,436902.97,437188.97,35728.61,0.0,401460.36,1065057.79,0,696072,70989,122826,1409,-18,3326,0.181316013,-322026,47366,0,OPEN,0,225442
2014,CA-41,"Takano, Mark",DEM,0,79038.94,113042.08,113042.08,74529.41,355096.68,393609.35,1328194.23,"Adams, Steve",REP,1,56.0,44.0,17750.0,17760.0,17773.85,10836.32,32546.53,39484.06,251122.01,0,724669,51855,113023,1145,-9,2289,0.595885846,-322550,-354125,0,CHALLENGER,0,-95268
2014,CA-47,"Lowenthal, Alan",DEM,0,8205.0,78205.0,78205.0,39354.32,327011.06,365886.74,823270.27,"Whallon, Andrew",REP,1,55.2,44.8,830.0,830.0,12330.0,11178.86,1992.31,3143.45,60080.63,0,718815,56858,114354,1179,-8,3324,0.550494912,-325018,-362743,0,CHALLENGER,0,-65875
2014,CO-2,"Polis, Jared",DEM,0,12724.78,12801.04,12803.08,45445.07,425213.68,392571.69,1193195.63,"Leing, George",REP,1,56.5,43.5,20223.0,20223.0,20223.0,9252.49,96630.21,107600.72,363465.97,0,742337,66630,197092,1081,-8,98,0.90632287,-328583,-284970,2,CHALLENGER,0,7419
2014,VA-8,"Beyer, Donald Sternoff Jr",DEM,2,202186.62,406524.04,606528.24,909321.75,351371.24,48577.73,2875991.58,"Edmond, Micah K",REP,2,63.0,31.7,15799.0,20799.0,20799.37,23604.46,21413.33,18608.24,115731.37,0,760961,95687,155422,1641,-16,5098,0.636608184,-329957,-29969,0,OPEN,0,-585728
2012,NY-6,"Meng, Grace",DEM,1,134849.98,158849.98,280931.46,444238.46,344696.62,181389.62,1852611.33,"Halloran, Daniel James Iii",REP,1,67.7,31.2,8905.0,9155.0,9155.0,9952.57,9760.0,8962.43,181117.0,0,719242,56703,122545,1344,-13,24151,0.489045412,-334936,-172427,0,CHALLENGER,0,-271776
2012,CA-17,"Honda, Mike",DEM,0,38667.84,79517.84,79517.84,95366.77,344491.27,328642.34,900844.16,"Li, Evelyn",REP,1,73.3,26.7,6260.0,6260.0,6260.0,5371.0,8262.36,9151.36,69718.8,0,723289,99535,132929,1704,-20,3912,0.341667024,-336228,-319490,0,CHALLENGER,0,-73257
2012,WI-2,"Pocan, Mark",DEM,2,147488.68,249973.85,250084.61,142010.04,345870.31,453944.88,1153296.01,"Lee, Chad",REP,2,68.0,32.0,13560.0,13810.0,13810.0,17858.57,9468.72,5420.15,91144.09,0,728000,57143,185951,857,-17,160,0.874494505,-336401,-448524,2,OPEN,0,-236274
2012,MA-6,"Tierney, John F",DEM,0,265607.23,419135.36,421944.13,524115.8,795184.38,693012.71,2133195.59,"Tisei, Richard R.",REP,1,48.3,47.3,436171.71,546696.71,571317.63,227611.1,458226.24,801932.77,2353474.59,0,742624,77279,193007,1117,-4,1409,0.866117982,-336958,108920,0,CHALLENGER,0,149373
2014,RI-2,"Langevin, James R. Honorable",DEM,0,83523.0,128073.0,128852.42,70982.04,345530.39,403400.77,1122854.59,"Reis, Rhue",REP,1,62.3,37.7,3185.0,3185.0,3185.0,2465.92,3054.35,3773.43,16245.0,0,523261,60624,133298,944,-8,683,0.846239257,-342476,-399627,1,CHALLENGER,0,-125667
2012,WA-6,"Kilmer, Derek",DEM,2,286208.28,458803.28,458803.28,89691.29,345562.55,714674.54,1873136.18,"Driscoll, Bill",REP,2,59.0,41.0,312395.72,333395.72,834032.93,122291.6,0.0,711741.33,1826276.31,0,682733,53880,177137,927,-5,98,0.817382491,-345562,-2933,2,OPEN,0,375229
2014,FL-9,"Grayson, Alan Mark",DEM,0,429798.13,495798.13,495818.48,387686.51,380527.35,488659.32,3405575.83,"Platt, Carol",REP,1,54.0,43.1,36701.65,53098.28,53098.93,71381.38,34530.49,16248.04,441127.0,0,732130,43998,142371,1021,-8,428,0.752060426,-345996,-472411,2,CHALLENGER,0,-442719
2014,FL-22,"Frankel, Lois J.",DEM,0,77012.15,134012.15,134012.45,141624.64,346716.04,339103.85,1383775.21,"Spain, Paul Douglas",REP,1,58.0,42.0,1701.0,1701.0,42201.0,30391.06,0.0,11809.94,145367.0,0,710861,53139,193338,1167,-3,4111,0.814645901,-346716,-327293,0,CHALLENGER,0,-91811
2012,TN-9,"Cohen, Stephen Ira",DEM,0,14815.0,80015.0,80015.0,185787.28,1046271.83,940499.55,831885.68,"Flinn, George S. Jr.",REP,1,75.1,23.8,23830.0,26830.0,26830.0,215067.52,699092.58,510855.06,1593376.23,0,713085,36691,132759,820,-25,1475,0.280468668,-347179,-429644,0,CHALLENGER,0,-53185
2014,CA-52,"Peters, Scott",DEM,0,293083.09,553259.89,554398.69,145841.04,1523928.57,1932486.22,4544000.52,"Demaio, Carl",REP,1,51.6,48.4,312716.72,429216.72,454797.92,194697.47,1171475.79,1431576.24,3412768.79,0,711274,81752,145756,1579,-2,2663,0.696149445,-352452,-500909,0,CHALLENGER,0,-99600
2012,CT-1,"Larson, John B",DEM,0,163550.61,419150.61,420631.14,302301.04,358818.07,477148.17,2018561.37,"Decker, John Henry",REP,1,69.6,27.8,10550.0,11550.0,11550.0,6122.3,6068.9,11496.6,69700.0,0,717888,64312,183005,969,-13,1062,0.718812684,-352749,-465651,0,CHALLENGER,0,-409081
2014,IL-12,"Enyart, William L. Jr.",DEM,0,107077.49,250588.05,250588.05,128117.82,555027.9,677498.13,1993361.18,"Bost, Michael J",REP,1,41.6,52.7,154657.29,278197.2,283407.1,136360.35,200618.96,347665.71,1319176.85,1,708957,43900,190027,694,0,141,0.790637514,-354408,-329832,2,CHALLENGER,0,32819
2012,MO-5,"Cleaver, Emanuel Ii",DEM,0,54635.0,191845.11,191845.11,72579.36,440708.49,559974.24,1154849.08,"Turk, Jacob",REP,1,60.2,37.2,43202.28,43202.28,43202.28,66396.0,85449.73,62256.01,359522.13,0,753557,43745,180104,774,-9,310,0.691110294,-355258,-497718,2,CHALLENGER,0,-148642
2014,MA-3,"Tsongas, Nicola S",DEM,0,190647.79,243747.79,243747.79,114250.65,361463.61,490960.75,1227146.73,"Wofford, Roseann Ehrhard",REP,1,63.0,37.0,1150.0,1655.43,2440.43,1143.65,0.0,1296.78,31487.43,0,739063,66579,173860,991,-6,975,0.768490643,-361463,-489663,1,CHALLENGER,0,-241307
2014,AZ-2,"Barber, Ronald",DEM,0,364963.2,548164.96,558954.46,205078.66,1210051.57,1563927.37,4029500.96,"Mcsally, Martha E Ms.",REP,1,50.0,50.0,468611.0,608961.0,651832.77,343459.13,847142.0,1155515.64,4808013.56,0,720236,46115,178805,803,3,91,0.806716132,-362909,-408411,2,CHALLENGER,0,92878
2014,NY-25,"Slaughter, Louise Mcintosh",DEM,0,35938.98,79438.98,79438.98,15596.18,440823.45,504666.25,1112376.31,"Assini, Mark W",REP,1,50.2,49.8,9057.0,9557.0,9557.0,1491.2,76496.76,84562.56,194023.52,0,721731,51226,182246,810,-7,1414,0.752012869,-364326,-420103,0,CHALLENGER,0,-69881
2014,MT-1,"Lewis, John",DEM,2,169127.43,272952.43,274652.43,170803.42,518861.8,622710.81,1721571.63,"Zinke, Ryan K",REP,2,40.4,55.5,322557.76,363657.76,405657.76,459051.32,150699.77,97306.21,4748870.45,1,1006086,45951,272702,683,7,6,0.89212453,-368162,-525404,2,OPEN,0,131005
2014,CA-31,"Aguilar, Pete",DEM,2,134491.72,262781.23,284381.23,361408.05,402755.81,325728.99,2234755.55,"Chabot, Paul R Dr.",REP,2,51.4,48.6,22511.0,35161.0,39661.0,41879.06,28559.65,26341.59,523036.83,0,724820,52429,117897,1093,-5,3321,0.600928506,-374196,-299387,0,OPEN,0,-244720
2012,CA-2,"Huffman, Jared",DEM,2,39380.8,82172.05,82572.05,415269.83,428475.81,95778.03,1449511.65,"Roberts, Daniel ",REP,2,70.4,29.6,2390.0,2390.0,2390.0,48150.73,52643.33,6882.6,268634.36,0,708526,60902,168536,1219,-20,54,0.808040919,-375832,-88895,2,OPEN,0,-80182
2014,CA-9,"Mcnerney, Jerry",DEM,0,57185.66,103692.09,104231.76,50781.68,390667.06,444117.14,1224433.6,"Amador, Antonio Candia",REP,1,52.2,47.8,10530.0,10530.0,10530.0,7507.72,10233.93,13256.21,63729.6,0,719147,53453,132250,1010,-6,577,0.570947247,-380433,-430860,1,CHALLENGER,0,-93701
2012,IN-7,"Carson, Andre",DEM,0,112349.28,205532.53,205632.27,102714.31,386583.87,489501.83,1124041.82,"May, Carlos Andrew",REP,1,62.8,37.2,9810.0,12060.0,12060.0,12078.64,4577.6,4558.96,102208.68,0,736200,37867,148926,747,-13,2422,0.602985602,-382006,-484942,0,CHALLENGER,0,-193572
2014,CO-6,"Romanoff, Andrew",DEM,1,357798.68,376674.68,376684.61,52263.52,2351001.33,2675422.42,5145369.66,"Coffman, Michael",REP,0,42.9,52.0,269477.94,393777.94,405083.53,83705.27,1966835.53,2288213.79,4725822.09,1,752009,65508,177657,1046,-1,1584,0.758814057,-384165,-387208,0,INCUMBENT,1,28398
2012,OR-4,"Defazio, Peter A",DEM,0,92105.04,153605.04,154154.57,98731.54,590148.76,645571.79,1333331.11,"Robinson, Arthur Brouhard",REP,1,59.1,39.2,173341.2,182446.2,182446.2,335301.43,201194.26,48339.03,1217007.64,0,771311,41651,191313,812,-2,44,0.899325953,-388954,-597232,2,CHALLENGER,0,28291
2014,OR-4,"Defazio, Peter A.",DEM,0,44264.43,141914.43,142016.29,40722.66,476286.85,577580.48,1247992.6,"Robinson, Art",REP,1,58.4,37.9,131660.46,131660.46,131660.46,109067.68,85744.61,108337.39,610712.93,0,771311,41651,191313,812,-2,44,0.899325953,-390542,-469243,2,CHALLENGER,0,-10355
2012,NJ-1,"Andrews, Robert E. Mr.",DEM,0,125076.75,236326.75,236512.44,114955.57,394043.38,515600.25,1510757.47,"Horton, Gregory W",REP,1,67.9,30.3,2830.0,2830.0,2830.0,1046.0,0.0,1783.0,12640.0,0,733235,62669,187025,979,-13,2094,0.687325346,-394043,-513817,0,CHALLENGER,0,-233682
2012,CA-53,"Davis, Susan A",DEM,0,38710.29,74660.29,74788.88,37880.99,405086.77,441994.66,647371.55,"Popaditch, Nicholas Allen",REP,1,60.6,39.4,6556.0,6556.0,6556.0,6570.52,5154.37,5139.85,114985.18,0,731722,60851,130155,1223,-10,5402,0.661134967,-399932,-436854,0,CHALLENGER,0,-68232
2014,WV-2,"Casey, George Nicholas Jr",DEM,2,208396.82,312746.82,312746.82,65864.49,627708.77,874591.1,1994420.21,"Mooney, Alexander Xavier",REP,1,43.9,47.1,244552.38,429166.13,433438.66,307610.93,226973.3,352801.03,1976827.05,1,624214,44750,181570,677,11,77,0.922473703,-400735,-521790,2,CHALLENGER,0,120691
2012,KY-3,"Yarmuth, John A Mr",DEM,0,90938.03,179162.89,179220.27,49396.24,402978.19,532802.22,1000849.45,"Wicker, Scott Brooks Jr",REP,1,64.0,34.5,2535.0,2609.0,2609.0,1058.0,633.0,2184.0,51614.38,0,732544,46049,182972,723,-4,2293,0.727638203,-402345,-530618,0,CHALLENGER,0,-176611
2014,MN-1,"Walz, Timothy J.",DEM,0,155486.03,231582.63,231774.63,101077.62,411216.6,541913.61,1575564.65,"Hagedorn, James",REP,1,54.3,45.7,18310.0,30035.0,30035.0,22491.09,6950.44,14494.35,240931.12,0,667108,54130,193711,680,1,55,0.922108564,-404266,-527419,2,CHALLENGER,0,-201739
2014,IA-3,"Appel, Staci",DEM,2,190921.86,317201.86,320656.02,63822.65,474408.87,731242.24,2247806.89,"Young, David",REP,2,42.3,52.9,68220.0,120049.72,122546.32,97342.76,62363.83,87567.39,1998189.88,1,780488,56768,217463,755,0,88,0.896123963,-412045,-643674,2,OPEN,0,-198109
2012,VA-8,"Moran, James P Jr",DEM,0,38126.38,92126.38,92537.45,233567.9,448733.34,307702.89,1102046.82,"Murray, J Patrick",REP,1,64.6,30.7,25445.68,26945.68,26945.68,3538.3,31979.92,55387.3,233659.0,0,760961,95687,155422,1641,-16,5098,0.636608184,-416753,-252315,0,CHALLENGER,0,-65591
2012,NY-20,"Tonko, Paul David",DEM,0,42245.75,91295.75,92795.75,23922.74,443592.36,512465.37,974898.84,"Dieterich, Robert J",REP,1,68.4,31.6,28292.67,34182.42,34424.74,28263.51,25472.11,31633.34,248450.2,0,720872,59248,175048,875,-7,585,0.815590008,-418120,-480832,1,CHALLENGER,0,-58371
2014,NJ-1,"Norcross, Donald W",DEM,0,200626.34,368226.34,368226.34,191136.55,430124.82,607214.61,2102533.81,"Cobb, Gary Wilbert",REP,2,57.3,39.5,15185.0,20685.0,20705.15,18032.67,11296.17,13968.65,108463.77,0,733235,62669,187025,979,-13,2094,0.687325346,-418828,-593245,0,OPEN,0,-347521
2012,ME-2,"Michaud, Michael H.",DEM,0,40980.0,108980.0,109489.33,18257.01,543425.57,634657.89,1222006.4,"Raye, Kevin L",REP,1,58.1,41.9,137617.54,165617.54,165617.54,44464.04,124136.62,245290.12,682562.64,0,660104,41965,196504,683,-2,23,0.954714712,-419288,-389367,2,CHALLENGER,0,56128
2014,FL-23,"Wasserman Schultz, Debbie",DEM,0,301428.44,301428.44,350793.71,332275.09,556990.49,575509.11,2585591.55,"Kaufman, Joe",REP,1,62.6,37.4,157585.12,157585.12,170585.12,124835.18,135778.96,181528.9,883927.97,0,726348,51707,170978,1203,-9,4295,0.765140126,-421211,-393980,0,CHALLENGER,0,-180208
2012,MI-9,"Levin, Sander M Mr",DEM,0,123578.0,376078.0,376303.0,375955.32,426179.08,426526.76,1836756.43,"Volaric, Donald Cecil",REP,1,61.9,34.0,5647.0,5647.0,5647.0,5699.53,1556.49,1503.96,54076.52,0,712724,50314,208769,818,-6,3882,0.814940987,-424622,-425022,0,CHALLENGER,0,-370656
2014,CA-33,"Lieu, Ted",DEM,2,269875.6,359915.6,360239.23,607114.68,451313.64,204438.19,2369035.5,"Carr, Elan S.",REP,2,58.6,41.4,424373.0,434873.0,454892.1,232405.69,24357.97,246844.38,1631866.04,0,710864,92261,146070,1744,-11,2463,0.751657138,-426955,42406,0,OPEN,0,94652
2014,MA-9,"Keating, William Richard",DEM,0,96375.67,154700.67,154712.66,56270.12,550459.97,648902.51,1185655.89,"Chapman, John C",REP,1,55.0,45.0,63870.0,103670.0,107555.53,161107.61,119421.93,65869.85,1020211.63,0,730141,60399,206881,882,-5,601,0.904855364,-431038,-583032,1,CHALLENGER,0,-47157
2012,NM-3,"Lujan, Ben R Mr.",DEM,0,39110.0,102910.0,102910.0,120711.32,433905.95,416104.63,1102858.06,"Byrd, Jefferson Lee",REP,1,63.0,37.0,5360.0,7460.0,7460.0,8058.72,1518.65,919.93,94587.31,0,688415,45593,176348,812,-8,15,0.657596072,-432387,-415184,2,CHALLENGER,0,-95450
2012,NV-4,"Horsford, Steven Alexzander",DEM,2,73408.61,129413.22,126926.76,43035.07,507277.91,591169.6,1718991.26,"Tarkanian, Danny",REP,1,50.1,42.2,86985.12,100985.12,154168.47,46848.7,61216.97,168536.74,1332354.51,0,691958,51567,138241,1016,-4,13,0.637066123,-446060,-422632,2,CHALLENGER,0,27241
2014,CT-1,"Larson, John B",DEM,0,100318.0,273086.72,273685.83,149412.86,449610.51,573883.48,1880375.76,"Corey, Matthew M",REP,1,62.2,36.1,2630.15,6630.15,6645.15,1881.66,0.0,4763.49,32290.76,0,717888,64312,183005,969,-13,1062,0.718812684,-449610,-569119,0,CHALLENGER,0,-267040
2014,CA-18,"Eshoo, Anna",DEM,0,27905.0,145257.59,145398.06,149339.51,453182.28,449240.83,1509756.37,"Fox, Richard B",REP,1,67.4,32.6,10040.0,10040.0,10140.0,926.92,2082.73,11295.81,42012.0,0,727953,102656,163687,1598,-18,1045,0.679494418,-451099,-437945,0,CHALLENGER,0,-135258
2012,WA-9,"Smith, D Adam",DEM,0,76562.0,196047.79,196410.43,186142.56,509238.0,519505.87,1145880.0,"Postma, James Lee",REP,1,71.4,28.6,95.0,95.0,95.0,3065.0,53114.41,50144.41,1818.0,0,697816,62487,142188,1091,-17,3804,0.561172286,-456123,-469361,0,CHALLENGER,0,-196315
2014,IA-2,"Loebsack, David Wayne",DEM,0,75650.78,153150.78,153150.78,60917.2,617188.17,709421.75,1733368.07,"Miller-Meeks, Mariannette Jane",REP,1,52.5,47.5,140855.0,166136.66,166136.66,53172.76,160414.11,273378.01,940287.64,0,769113,49843,215334,678,-4,62,0.908503692,-456774,-436043,2,CHALLENGER,0,12985
2014,WA-9,"Smith, D Adam",DEM,0,101817.0,218042.0,218409.86,125157.21,470509.57,563762.22,1091661.32,"Basler, Douglas Michael",REP,1,70.7,29.3,4435.0,4435.0,4940.0,2423.57,0.0,2516.43,11177.0,0,697816,62487,142188,1091,-17,3804,0.561172286,-470509,-561245,0,CHALLENGER,0,-213469
2014,CA-12,"Pelosi, Nancy",DEM,0,121197.35,303197.35,323197.35,169878.02,500683.57,654002.9,2926898.74,"Dennis, John",REP,1,83.1,16.9,109314.25,109314.25,109314.28,113134.92,16352.76,12532.12,623935.44,0,718664,73940,104135,1473,-34,18441,0.516477798,-484330,-641470,0,CHALLENGER,0,-213883
2014,RI-1,"Cicilline, David N",DEM,0,88670.5,120670.5,120670.5,79804.22,485837.8,526704.08,1388448.19,"Lynch, Cormick",REP,1,59.6,40.4,6870.0,6970.0,7220.0,3315.35,0.0,3904.65,18100.0,0,527461,51564,113928,877,-15,1964,0.778406366,-485837,-522799,0,CHALLENGER,0,-113450
2012,AZ-1,"Kirkpatrick, Ann",DEM,1,225350.32,358401.24,358402.86,178344.01,657601.67,837660.52,2363587.45,"Paton, Jonathan",REP,1,48.6,45.4,301861.5,325861.5,345861.5,158655.52,155894.59,343100.57,1477836.14,0,720383,46108,168169,866,4,13,0.650887098,-501707,-494559,2,CHALLENGER,0,-12541
2014,WV-3,"Rahall, Nick J. Ii",DEM,0,166841.0,410464.05,410466.44,224113.73,942309.37,1128662.08,2589881.04,"Jenkins, Evan H",REP,1,44.7,55.3,371347.18,479597.18,485175.38,234705.05,438354.98,688825.31,1654134.02,1,612768,36754,181231,584,14,62,0.938136456,-503954,-439836,2,CHALLENGER,0,74708
